id,NameID,DescriptionID,NameIDParam,DescriptionIDParam,Type,TypeParam1,TypeParam2,TypeParam3,Potential1,Potential2,Potential3,Potential4,Potential5,Potential6,Potential7,Potential8,Potential9,Potential10,LevelLimit,HeroLevelLimit,NeedJobClass,Rank,OverlapCount,IconImageIndex,Amount,SellAmount,State1,State1_GenProb,State1_Min,State1_Max,State2,State2_GenProb,State2_Min,State2_Max,State3,State3_GenProb,State3_Min,State3_Max,State4,State4_GenProb,State4_Min,State4_Max,State5,State5_GenProb,State5_Min,State5_Max,State6,State6_GenProb,State6_Min,State6_Max,State7,State7_GenProb,State7_Min,State7_Max,State8,State8_GenProb,State8_Min,State8_Max,State9,State9_GenProb,State9_Min,State9_Max,State10,State10_GenProb,State10_Min,State10_Max,Skill_GenProb,SkillID,SkillLevel,SkillUsingType,Reversion,SealCount,IsAuthentication,IsDestruction,IsCash,RootSound,DragSound,UseSound,DropSkinName,DropAniName,DropActName,EnchantID,DisjointorType,Disjointamount,DisjointDrop1,AllowMapTypes,ShowAlarmDialog,NeedPvPRank,SealID,IsSealed,CashTradeCount,Compose,ComposeList,ApplicableValue,ApplicableValue2,IsCollectingEvent,ExchangeType,UseLevelLimit,IsRebuyable,ItemCategoryType,AbleWStorage,isUse,dragonjeweltype,CashOverLabBuy,ShowOldLabel,TierName,GearScore,overlablimit,AbleStorage,CashDisjointGroup,TooltipCharmNum,CloneSkillOn
1073926567,1000184619,1000184621,,,212,872416861,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,15558,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,4861,4860,4859,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,32,0,0,0,1,1,0,0,0,0,0,0,1,0,,0
1073926568,1000184620,1000184622,,,212,872416862,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,15558,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,4861,4860,4859,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,32,0,0,0,1,1,0,0,0,0,0,0,1,0,,0
1073931043,1000191577,1000184621,,,212,872416861,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,15558,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4861,4860,4859,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,1,0,0,0,0,0,0,1,0,,0
1073931044,1000191578,1000184622,,,212,872416862,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,15558,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4861,4860,4859,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,1,0,0,0,0,0,0,1,0,,0
1073926786,1000186035,1000186036,,,212,872416874,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,15558,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,4861,4860,4859,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,32,0,0,0,1,1,0,0,0,0,0,0,1,0,,0
1073929297,1000188165,1000186036,,,212,872416874,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,15558,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4861,4860,4859,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,1,0,0,0,0,0,0,1,0,,0
1073928526,1000188110,1000188124,,,212,872416886,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,15558,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,4861,4860,4859,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,32,0,0,0,1,1,0,0,0,0,0,0,1,0,,0
1073928527,1000188111,1000188125,,,212,872416887,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,15558,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,4861,4860,4859,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,32,0,0,0,1,1,0,0,0,0,0,0,1,0,,0
1073931045,1000191579,1000188124,,,212,872416886,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,15558,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4861,4860,4859,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,1,0,0,0,0,0,0,1,0,,0
1073931046,1000191580,1000188125,,,212,872416887,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,15558,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4861,4860,4859,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,1,0,0,0,0,0,0,1,0,,0
