id,NameID,DescriptionID,NameIDParam,DescriptionIDParam,Type,TypeParam1,TypeParam2,TypeParam3,Potential1,Potential2,Potential3,Potential4,Potential5,Potential6,Potential7,Potential8,Potential9,Potential10,LevelLimit,HeroLevelLimit,NeedJobClass,Rank,OverlapCount,IconImageIndex,Amount,SellAmount,State1,State1_GenProb,State1_Min,State1_Max,State2,State2_GenProb,State2_Min,State2_Max,State3,State3_GenProb,State3_Min,State3_Max,State4,State4_GenProb,State4_Min,State4_Max,State5,State5_GenProb,State5_Min,State5_Max,State6,State6_GenProb,State6_Min,State6_Max,State7,State7_GenProb,State7_Min,State7_Max,State8,State8_GenProb,State8_Min,State8_Max,State9,State9_GenProb,State9_Min,State9_Max,State10,State10_GenProb,State10_Min,State10_Max,Skill_GenProb,SkillID,SkillLevel,SkillUsingType,Reversion,SealCount,IsAuthentication,IsDestruction,IsCash,RootSound,DragSound,UseSound,DropSkinName,DropAniName,DropActName,EnchantID,DisjointorType,Disjointamount,DisjointDrop1,AllowMapTypes,ShowAlarmDialog,NeedPvPRank,SealID,IsSealed,CashTradeCount,Compose,ComposeList,ApplicableValue,ApplicableValue2,IsCollectingEvent,ExchangeType,UseLevelLimit,IsRebuyable,ItemCategoryType,AbleWStorage,isUse,dragonjeweltype,CashOverLabBuy,ShowOldLabel,TierName,GearScore,overlablimit,AbleStorage,CashDisjointGroup,TooltipCharmNum,CloneSkillOn
1073917424,1000165334,1000165340,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,33864,1,0,32,1,1000,1000,33,1,1000,1000,29,1,50,50,87,1,0.04001,0.04001,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,1,0,2,0,0,0,1,97,4845,4846,5234,4801,4800,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,1,0,,0
1073917425,1000165335,1000165340,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,33865,1,0,101,1,0.04001,0.04001,102,1,0.04001,0.04001,103,1,3000,3000,75,1,0.07001,0.07001,88,1,0.07001,0.07001,37,1,300,300,62,1,0.03001,0.03001,29,1,60,60,12,1,1000,1000,74,1,0.15001,0.15001,1,0,1,0,2,0,0,0,1,4819,81,4818,4526,4801,4800,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,1,0,,0
1073917426,1000165476,1000165340,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,33866,1,0,32,1,1000,1000,33,1,1000,1000,29,1,50,50,87,1,0.04001,0.04001,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,1,0,2,0,0,0,1,97,4845,4846,5234,4801,4800,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,1,0,,0
1073917427,1000165477,1000165340,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,33867,1,0,101,1,0.04001,0.04001,102,1,0.04001,0.04001,103,1,3000,3000,75,1,0.07001,0.07001,88,1,0.07001,0.07001,37,1,300,300,62,1,0.03001,0.03001,29,1,60,60,12,1,1000,1000,74,1,0.15001,0.15001,1,0,1,0,2,0,0,0,1,4819,81,4818,4526,4801,4800,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,1,0,,0
1073917428,1000165336,1000165340,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,33868,1,0,32,1,1000,1000,33,1,1000,1000,29,1,50,50,87,1,0.04001,0.04001,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,1,0,2,0,0,0,1,97,4845,4846,5234,4801,4800,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,1,0,,0
1073917429,1000165337,1000165340,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,33869,1,0,101,1,0.04001,0.04001,102,1,0.04001,0.04001,103,1,3000,3000,75,1,0.07001,0.07001,88,1,0.07001,0.07001,37,1,300,300,62,1,0.03001,0.03001,29,1,60,60,12,1,1000,1000,74,1,0.15001,0.15001,1,0,1,0,2,0,0,0,1,4819,81,4818,4526,4801,4800,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,1,0,,0
1073917430,1000165334,1000165340,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,33870,1,0,32,1,1000,1000,33,1,1000,1000,29,1,50,50,87,1,0.04001,0.04001,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,1,0,2,0,0,0,1,4819,81,4818,4526,4801,4800,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,1,0,,0
1073917431,1000165335,1000165340,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,33871,1,0,101,1,0.04001,0.04001,102,1,0.04001,0.04001,103,1,3000,3000,75,1,0.07001,0.07001,88,1,0.07001,0.07001,37,1,300,300,62,1,0.03001,0.03001,29,1,60,60,12,1,1000,1000,74,1,0.15001,0.15001,1,0,1,0,2,0,0,0,1,4819,81,4818,4885,4582,4581,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,1,0,,0
1073917432,1000165336,1000165340,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,33872,1,0,32,1,1000,1000,33,1,1000,1000,29,1,50,50,87,1,0.04001,0.04001,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,1,0,2,0,0,0,1,4819,81,4818,4526,4801,4800,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,1,0,,0
1073917433,1000165337,1000165340,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,33873,1,0,101,1,0.04001,0.04001,102,1,0.04001,0.04001,103,1,3000,3000,75,1,0.07001,0.07001,88,1,0.07001,0.07001,37,1,300,300,62,1,0.03001,0.03001,29,1,60,60,12,1,1000,1000,74,1,0.15001,0.15001,1,0,1,0,2,0,0,0,1,4819,81,4818,4885,4582,4581,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,1,0,,0
