id,NameID,DescriptionID,NameIDParam,DescriptionIDParam,Type,TypeParam1,TypeParam2,TypeParam3,Potential1,Potential2,Potential3,Potential4,Potential5,Potential6,Potential7,Potential8,Potential9,Potential10,LevelLimit,HeroLevelLimit,NeedJobClass,Rank,OverlapCount,IconImageIndex,Amount,SellAmount,State1,State1_GenProb,State1_Min,State1_Max,State2,State2_GenProb,State2_Min,State2_Max,State3,State3_GenProb,State3_Min,State3_Max,State4,State4_GenProb,State4_Min,State4_Max,State5,State5_GenProb,State5_Min,State5_Max,State6,State6_GenProb,State6_Min,State6_Max,State7,State7_GenProb,State7_Min,State7_Max,State8,State8_GenProb,State8_Min,State8_Max,State9,State9_GenProb,State9_Min,State9_Max,State10,State10_GenProb,State10_Min,State10_Max,Skill_GenProb,SkillID,SkillLevel,SkillUsingType,Reversion,SealCount,IsAuthentication,IsDestruction,IsCash,RootSound,DragSound,UseSound,DropSkinName,DropAniName,DropActName,EnchantID,DisjointorType,Disjointamount,DisjointDrop1,AllowMapTypes,ShowAlarmDialog,NeedPvPRank,SealID,IsSealed,CashTradeCount,Compose,ComposeList,ApplicableValue,ApplicableValue2,IsCollectingEvent,ExchangeType,UseLevelLimit,IsRebuyable,ItemCategoryType,AbleWStorage,isUse,dragonjeweltype,CashOverLabBuy,ShowOldLabel,TierName,GearScore,overlablimit,AbleStorage,CashDisjointGroup,TooltipCharmNum,CloneSkillOn
268445055,1000004083,1000076382,"{1000002004},{1000056921}",{1000019986},139,838866175,4,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,1,18206,37,15,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,1,5,0,1,0,4844,4843,4843,24065,24064,24058,0,0,0,0,-1,1,0,67,1,0,0,0,0,0,0,54,0,1,0,1,1,0,0,0,0,0,0,1,0,,0
268450076,1000004083,1000076382,"{1000002004},{1000056921}",{1000019986},139,838878949,4,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,1,18206,37,15,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,1,5,0,1,0,4844,4843,4843,24065,24064,24058,0,0,0,0,-1,1,0,67,1,0,0,0,0,0,0,54,0,1,0,1,1,0,0,0,0,0,0,1,0,,0
268445061,1000004083,1000076382,"{1000001853},{1000056921}",{1000019986},139,838865771,2,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,1,18206,37,15,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,1,5,0,1,0,4844,4843,4843,24065,24064,24058,0,0,0,0,-1,1,0,67,1,0,0,0,0,0,0,54,0,1,0,1,1,0,0,0,0,0,0,1,0,,0
268450077,1000004083,1000076382,"{1000001853},{1000056921}",{1000019986},139,838878917,2,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,1,18206,37,15,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,1,5,0,1,0,4844,4843,4843,24065,24064,24058,0,0,0,0,-1,1,0,67,1,0,0,0,0,0,0,54,0,1,0,1,1,0,0,0,0,0,0,1,0,,0
268445067,1000004083,1000076382,"{1000001848},{1000056921}",{1000019986},139,838865367,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,1,18206,37,15,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,1,5,0,1,0,4844,4843,4843,24065,24064,24058,0,0,0,0,-1,1,0,67,1,0,0,0,0,0,0,54,0,1,0,1,1,0,0,0,0,0,0,1,0,,0
268450078,1000004083,1000076382,"{1000001848},{1000056921}",{1000019986},139,838878913,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,1,18206,37,15,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,1,5,0,1,0,4844,4843,4843,24065,24064,24058,0,0,0,0,-1,1,0,67,1,0,0,0,0,0,0,54,0,1,0,1,1,0,0,0,0,0,0,1,0,,0
268445772,1000004083,1000076382,"{1000002009},{1000056921}",{1000019986},139,838866251,21,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,1,18212,37,15,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,1,5,0,1,0,4844,4843,4843,24065,24064,24058,0,0,0,0,-1,1,0,67,1,0,0,0,0,0,0,54,0,1,0,1,1,0,0,0,0,0,0,1,0,,0
268450079,1000004083,1000076382,"{1000002009},{1000056921}",{1000019986},139,838878957,21,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,1,18212,37,15,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,1,5,0,1,0,4844,4843,4843,24065,24064,24058,0,0,0,0,-1,1,0,67,1,0,0,0,0,0,0,54,0,1,0,1,1,0,0,0,0,0,0,1,0,,0
268446613,1000004083,1000076382,"{1000002019},{1000056921}",{1000019986},139,838866635,25,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,1,18222,37,15,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,1,5,0,1,0,4844,4843,4843,24068,24064,24058,0,0,0,0,-1,1,0,67,1,0,0,0,0,0,0,54,0,1,0,1,1,0,0,0,0,0,0,1,0,,0
268450080,1000004083,1000076382,"{1000002019},{1000056921}",{1000019986},139,838878973,25,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,1,18222,37,15,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,1,5,0,1,0,4844,4843,4843,24068,24064,24058,0,0,0,0,-1,1,0,67,1,0,0,0,0,0,0,54,0,1,0,1,1,0,0,0,0,0,0,1,0,,0
